Strength,SNR,Distance to Tower (km),Sim ,Primary Key,Location,Latitude,Longitude
-81.3904116944699,11.794423531222185,0.2108882901397361,Vodafone Idea (Vi),C_v1,Shri Shanta Lok,26.398021426029757,75.87626735623213
-81.11199589806796,10.958258052039188,0.19856520349343626,Vodafone Idea (Vi),C_v2,Shri Shanta Lok,26.398193088531364,75.87614619410209
-81.00843508900483,12.504571886097567,0.2073422996498146,Vodafone Idea (Vi),C_v3,Shri Shanta Lok,26.39803219545128,75.8758942589455
-80.12780481580918,10.977278685454804,0.18190948552438163,Vodafone Idea (Vi),C_v4,Shri Shanta Lok,26.398338620882992,75.87587295067344
-75.77467676634156,25.59879100459783,3.504036851329839,BSNL,D_v1,Shri Shanta Teertham,26.397422834004868,75.87556183797363
-77.42335292514777,25.36436128328952,3.53851821548127,BSNL,D_v2,Shri Shanta Teertham,26.39712180286594,75.87544981876947
-75.2334113438226,26.11789559237408,3.511956461925401,BSNL,D_v3,Shri Shanta Teertham,26.396946652191275,75.8757636348661
-76.52976642534988,26.845267154239927,3.4532018153312287,BSNL,D_v4,Shri Shanta Teertham,26.39702603507552,75.8756192560437
-74.2033604732109,14.261143590394912,1.8956374485837537,Jio,A_v1,Guest House,26.401440940747296,75.87852393316682
-74.38197614718527,14.616894041959709,1.8790021235364565,Jio,A_v2,Guest House,26.401363839131676,75.87837493318149
-77.11113950993428,14.606466490480551,1.8469507436062809,Jio,A_v3,Guest House,26.401380632214444,75.87857422473674
-75.08154678246825,14.831007930317114,1.8991190408839698,Jio,A_v4,Guest House,26.401185106061455,75.87807651454104
-101.73722166078258,13.085728431578692,1.2647098991036096,Airtel,B_v1,Nav Mandir,26.402404113955637,75.87807859020411
-99.91825314570096,12.867731645688185,1.3233816300576877,Airtel,B_v2,Nav Mandir,26.40238899781971,75.87781394277556
-101.17511582932114,12.035040936765796,1.3128634248851527,Airtel,B_v3,Nav Mandir,26.40220553979979,75.8779904660741
-99.20763540037643,12.080398389547826,1.3245178517789447,Airtel,B_v4,Nav Mandir,26.402551191450232,75.87784484822005
-68.0309214402322,18.26253808844833,0.203599579312994,Vodafone Idea (Vi),C_v1,Pragya Mandir,26.402250214860516,75.87705187509354
-66.19476204490977,17.973019380919926,0.14711556978097007,Vodafone Idea (Vi),C_v2,Pragya Mandir,26.402264149418343,75.87730801734838
-65.88711144788496,17.693151439068824,0.22533921143261387,Vodafone Idea (Vi),C_v3,Pragya Mandir,26.402429338946945,75.87718828076497
-68.35295651474006,17.58549115602571,0.1889930337758477,Vodafone Idea (Vi),C_v4,Pragya Mandir,26.402324685161133,75.87725811395816
-109.47395444451648,12.111098585622216,0.21238846922962998,BSNL,D_v1,Banasthali Book Centre,26.40212220459166,75.87608152753955
-108.27863004953173,12.145804521485177,0.14727444602183443,BSNL,D_v2,Banasthali Book Centre,26.402699086398492,75.87618201517309
-109.43121222446058,12.054622327092169,0.16983023091840868,BSNL,D_v3,Banasthali Book Centre,26.402200311332745,75.87605693566344
-106.81451050041532,11.452258210683892,0.22610169498983093,BSNL,D_v4,Banasthali Book Centre,26.40256912062455,75.8762261438397
-84.24902697869997,22.845714717154372,2.33968751153537,Jio,A_v1,New Market,26.40109189593743,75.87572529647427
-84.02935400181838,23.091176457745586,2.418535433647535,Jio,A_v2,New Market,26.40118997344054,75.87523528118808
-81.87081122882708,23.138337014357806,2.4271459843070473,Jio,A_v3,New Market,26.40103407602069,75.8755512268804
-85.31224767426178,21.656108105596967,2.4057905851588317,Jio,A_v4,New Market,26.4014055478548,75.8752526413548
-115.48837823057046,14.64395131988775,5.301325557768406,Airtel,B_v1,Gaushala,26.404821433331733,75.87820483241451
-116.28776106892279,13.599821166347256,5.317477052027889,Airtel,B_v2,Gaushala,26.405200313451527,75.87808989801846
-113.45843736636719,14.93569956976158,5.305843053586601,Airtel,B_v3,Gaushala,26.404811573002107,75.87797615167153
-115.72445945952546,13.929409956337192,5.3354967655070515,Airtel,B_v4,Gaushala,26.405292694138943,75.8781780558408
-105.57318084595131,13.796484141542928,5.513904420399925,Vodafone Idea (Vi),C_v1,Utkarsh Mandir,26.40488565327264,75.8764132113188
-105.56762329363468,13.507417235251406,5.532546209154133,Vodafone Idea (Vi),C_v2,Utkarsh Mandir,26.405338695079134,75.87630608701079
-105.3893862073251,12.763107129355289,5.556577376229452,Vodafone Idea (Vi),C_v3,Utkarsh Mandir,26.40520017570437,75.87653204721069
-106.63484907431572,12.910010141321294,5.531669143892983,Vodafone Idea (Vi),C_v4,Utkarsh Mandir,26.405173770685927,75.8760922033221
-72.31959686304747,11.315652952158331,8.420898704544115,BSNL,D_v1,Shiksha Mandir,26.405576244500132,75.87575961376818
-71.47106399673723,10.652910030533954,8.406220501198446,BSNL,D_v2,Shiksha Mandir,26.4056997260575,75.87559609178084
-71.95568245027516,10.83583445167142,8.385489011846698,BSNL,D_v3,Shiksha Mandir,26.405721445713027,75.8754799774086
-71.37856632529312,11.549646523040042,8.425095880394169,BSNL,D_v4,Shiksha Mandir,26.405443738767524,75.87546926289365
-79.13949270518162,15.24260486349692,9.142820432152533,Jio,A_v1,Vigyan Mandir,26.404591519743274,75.87376582560346
-77.89027005871445,15.241155586922883,9.094404128899104,Jio,A_v2,Vigyan Mandir,26.404867548940622,75.87385806780922
-78.4200703147317,14.809133537412265,9.075417325410875,Jio,A_v3,Vigyan Mandir,26.404839615761237,75.87358328512545
-77.63762975619943,14.562830540943988,9.119451158331987,Jio,A_v4,Vigyan Mandir,26.40461960445529,75.8738068113127
-90.88423461588769,20.276924270042002,4.36353846727055,Airtel,B_v1,Judo Centre,26.400512768543912,75.87255798408279
-91.97994070050454,20.616819792901296,4.333953562848115,Airtel,B_v2,Judo Centre,26.400396996257143,75.87274505353689
-93.81513434333674,20.152240958816844,4.349810320022521,Airtel,B_v3,Judo Centre,26.400654693658534,75.87224535009794
-91.83137660526734,19.763845782182024,4.3753027084796265,Airtel,B_v4,Judo Centre,26.40077709753986,75.8723412601834
-81.6489118499699,15.753625178760313,8.829450819252658,Vodafone Idea (Vi),C_v1,Shri Shanta Gram,26.400308846165736,75.87159261661597
-82.46629001020085,13.83107720825826,8.890813519979226,Vodafone Idea (Vi),C_v2,Shri Shanta Gram,26.40079485135156,75.87159705654608
-83.33699131840045,15.290082168585656,8.835018178868674,Vodafone Idea (Vi),C_v3,Shri Shanta Gram,26.40064097068951,75.87173724558274
-81.09971786681459,14.063278850122218,8.853346811010887,Vodafone Idea (Vi),C_v4,Shri Shanta Gram,26.400511324907093,75.87193448604644
-99.49032540427085,26.657536914178678,2.863872647885462,BSNL,D_v1,Shri Shanta Kulum,26.40066072514188,75.87230529357996
-101.29534736900887,26.37664516367753,2.8979190919973288,BSNL,D_v2,Shri Shanta Kulum,26.400802802818337,75.87216895774382
-99.07088789793141,27.560300455821864,2.9158002217425856,BSNL,D_v3,Shri Shanta Kulum,26.400898773045,75.87203234278158
-99.01900271246943,27.93667546619378,2.923823803197897,BSNL,D_v4,Shri Shanta Kulum,26.40076328469615,75.87199984970832
-73.22585904090784,30.71148670815199,3.5642977077685867,Jio,A_v1,Shri Shanta Alay,26.401445923239464,75.87023031017922
-72.47650787788606,30.732991821976142,3.513432229020695,Jio,A_v2,Shri Shanta Alay,26.401612162394393,75.87033322376978
-74.52045605688572,29.245974885081132,3.5287984523976577,Jio,A_v3,Shri Shanta Alay,26.401702003470103,75.87006115454142
-74.46536167358428,29.60824610550533,3.506684003614801,Jio,A_v4,Shri Shanta Alay,26.401484564420432,75.87006040181043
-64.71849117538456,27.060498524045734,8.415736930934514,Airtel,B_v1,Shri Shanta Nikunj,26.402417627462253,75.87153178615142
-62.914597938498076,28.7811398191666,8.355200606168603,Airtel,B_v2,Shri Shanta Nikunj,26.402625310295267,75.87199780688536
-65.8728795746951,27.542653732000254,8.3997483323405,Airtel,B_v3,Shri Shanta Nikunj,26.402209040533062,75.87197124778159
-65.96139315414754,27.857591779530324,8.424593124865478,Airtel,B_v4,Shri Shanta Nikunj,26.40239426325381,75.87177501558709
-103.59711913114077,26.486576912410186,8.88722590661379,Vodafone Idea (Vi),C_v1,Shri Shanta Vishwa Needam,26.402337282711834,75.87115481947978
-104.38829566281028,26.264399082432842,8.884656544672417,Vodafone Idea (Vi),C_v2,Shri Shanta Vishwa Needam,26.402667357243264,75.87128779948765
-105.44687521515749,25.676448881383923,8.836395020389858,Vodafone Idea (Vi),C_v3,Shri Shanta Vishwa Needam,26.40260629968058,75.87105104233471
-103.84336463470892,26.47952935256036,8.857724140108981,Vodafone Idea (Vi),C_v4,Shri Shanta Vishwa Needam,26.40237011251372,75.87139605712008
-87.38789056352282,10.95792572770004,1.4679666307710737,BSNL,D_v1,Mukteshwari Canteen,26.403212006489166,75.8707437286035
-86.59079202907037,11.11156826480144,1.4494416422647127,BSNL,D_v2,Mukteshwari Canteen,26.403245783059532,75.87058717566538
-89.21570238291079,10.39745878302291,1.5209637259333468,BSNL,D_v3,Mukteshwari Canteen,26.403039209251823,75.87057926430637
-86.98729595574457,11.9515095175545,1.480798574610352,BSNL,D_v4,Mukteshwari Canteen,26.403004129625042,75.87109117086129
-85.56954407567007,11.969491561991251,2.6978408265258937,Jio,A_v1,Horse Riding Ground,26.405783286402453,75.87329943713426
-85.41944278640985,10.731797189621188,2.675694090354681,Jio,A_v2,Horse Riding Ground,26.405586871855366,75.87383300967296
-83.71028921738798,11.538075637458073,2.628827932377569,Jio,A_v3,Horse Riding Ground,26.405759269654535,75.87345744022545
-82.76141880084133,11.21004629654456,2.6975243087301526,Jio,A_v4,Horse Riding Ground,26.405445892734964,75.8735560209668
-89.47537745932563,25.68147752522067,6.986032705206968,Airtel,B_v1,Jeev Mandir,26.40508435884567,75.87281993890444
-89.85779550893072,25.145943065433894,6.972417044099266,Airtel,B_v2,Jeev Mandir,26.404949808506327,75.87284853312995
-90.68278900548988,26.30153246983999,6.954613641909887,Airtel,B_v3,Jeev Mandir,26.405208860723675,75.87327036407318
-88.68124739661783,25.507314085828334,6.961190530015504,Airtel,B_v4,Jeev Mandir,26.404729418628026,75.87298640525363
-95.55883753234905,19.580288931989028,9.544983804553317,Vodafone Idea (Vi),C_v1,Central Library,26.404612885533485,75.8725450983948
-98.00933168486587,19.747536122193655,9.550244766162411,Vodafone Idea (Vi),C_v2,Central Library,26.404067361180307,75.87251043264173
-98.46482056321854,19.165217451067985,9.557943017203632,Vodafone Idea (Vi),C_v3,Central Library,26.404411714476122,75.8723907499252
-98.50592272036027,19.516658677883054,9.486362344727148,Vodafone Idea (Vi),C_v4,Central Library,26.40405049780954,75.87248054403312
-72.48473297420712,21.43067338308744,0.3701511559270817,BSNL,D_v1,Surya Mandir,26.404960883579133,75.87107777590069
-74.64339988609186,21.11872849687439,0.3492391787743848,BSNL,D_v2,Surya Mandir,26.40462933242845,75.87117252859898
-74.49439466050357,19.643955562650234,0.30679649895729627,BSNL,D_v3,Surya Mandir,26.40472491736028,75.87141801520765
-74.65258585560844,20.846683726414458,0.3061472025810197,BSNL,D_v4,Surya Mandir,26.40467450573152,75.87106613694995
-118.73948306327452,15.59922336878662,1.7094444465169167,Jio,A_v1,Shakuntalam Cricket Ground,26.40610976552759,75.87101394874031
-118.67128032883136,14.49898007935788,1.6329929923301154,Jio,A_v2,Shakuntalam Cricket Ground,26.405972451744233,75.87096028113254
-118.18259679983983,14.488259447888503,1.652689294079065,Jio,A_v3,Shakuntalam Cricket Ground,26.405948861307674,75.8710012960823
-117.7021911846085,14.955434666808447,1.6832470065626512,Jio,A_v4,Shakuntalam Cricket Ground,26.406408538596818,75.87095288075012
-88.07261575273444,18.48785383957903,8.454135937154863,Airtel,B_v1,Swimming Pool,26.40624713120739,75.86963402982995
-88.69918957797765,19.119045048654034,8.432152321351044,Airtel,B_v2,Swimming Pool,26.406327954424093,75.870044833881
-90.41653538292081,18.455444129455593,8.389128930619448,Airtel,B_v3,Swimming Pool,26.406039309606665,75.86955384999979
-89.33499754488304,18.98701343893504,8.379750329275529,Airtel,B_v4,Swimming Pool,26.406284307323684,75.8698670070371
-49.937149408315925,28.031463494907893,6.18548894164567,Vodafone Idea (Vi),C_v1,Banasthali Airstrip,26.4078298967374,75.86958878311736
-49.30474987447082,26.943011068674004,6.193426065378731,Vodafone Idea (Vi),C_v2,Banasthali Airstrip,26.40769313374761,75.86937606895481
-52.46050897651595,27.297366749326983,6.178331450544097,Vodafone Idea (Vi),C_v3,Banasthali Airstrip,26.407613413812715,75.86928233441758
-50.22498910928432,27.744095517639582,6.167486646009232,Vodafone Idea (Vi),C_v4,Banasthali Airstrip,26.407698431795424,75.86937669477291
-83.74666182087373,17.680374606645103,3.010161589725759,BSNL,D_v1,Shri Shanta Ashray,26.404032730868344,75.86532340317568
-84.20090737519897,17.231873629360546,3.000425289211526,BSNL,D_v2,Shri Shanta Ashray,26.404058729192503,75.86520147589233
-82.7180058083644,17.722149235053305,3.023233029032271,BSNL,D_v3,Shri Shanta Ashray,26.40403214790355,75.86505228675608
-84.92688830220786,17.70184119914196,3.0083055902522418,BSNL,D_v4,Shri Shanta Ashray,26.404028033192752,75.86543154619233
-80.29773879688152,13.90438969501519,9.576987695012818,Jio,A_v1,Sharda Mandir,26.40714616772343,75.86623115851172
-81.21273074205625,13.400204882809152,9.55643604097082,Jio,A_v2,Sharda Mandir,26.406912727028796,75.86583384491303
-79.63185851176219,13.583844462120812,9.573964844436235,Jio,A_v3,Sharda Mandir,26.407012385211075,75.86616801487908
-79.08024543426798,12.978539677116387,9.58711477940734,Jio,A_v4,Sharda Mandir,26.40716101670609,75.86608933340725
-70.61306075548273,23.73718902663589,4.604939296556286,Airtel,B_v1,Shri Shanta Nikay,26.40022190081552,75.87717131427029
-71.92924764204655,23.926741252059,4.569000925123552,Airtel,B_v2,Shri Shanta Nikay,26.399773973445903,75.87728182894958
-70.06754158852713,23.686638121398165,4.549942274560043,Airtel,B_v3,Shri Shanta Nikay,26.39982254991695,75.87738020127786
-71.36494283967696,24.919019232621068,4.524785047890655,Airtel,B_v4,Shri Shanta Nikay,26.400198944696463,75.8776947387251
-102.90465126508431,14.267330395939691,6.262862620114791,Vodafone Idea (Vi),C_v1,Shri Shanta Ayanam,26.399395626684004,75.8761502561062
-106.06572448896853,13.886017009401911,6.295200041580478,Vodafone Idea (Vi),C_v2,Shri Shanta Ayanam,26.399492894166432,75.87617802200066
-102.65163654997251,12.861602909464997,6.291792525864246,Vodafone Idea (Vi),C_v3,Shri Shanta Ayanam,26.399165977718816,75.87622817297905
-105.74154278861188,13.252760593448388,6.276045111318485,Vodafone Idea (Vi),C_v4,Shri Shanta Ayanam,26.39910954945012,75.87666935923987
-69.39805921854841,15.556363735272358,5.315652053991893,BSNL,D_v1,Shri Shanta Sanjavanam,26.39825043251693,75.87781739308555
-68.06857914481789,14.431156369161826,5.254334380595437,BSNL,D_v2,Shri Shanta Sanjavanam,26.39813287315116,75.87774002428343
-69.0709726687152,14.820214434020741,5.317325036805899,BSNL,D_v3,Shri Shanta Sanjavanam,26.39783996132532,75.87761939797267
-69.32723752703687,14.517590167437975,5.234771101559448,BSNL,D_v4,Shri Shanta Sanjavanam,26.397685698153005,75.87802869844029
-103.66937782920355,27.066481983157445,9.555113235623272,Jio,A_v1,Shri Shanta Uthjam,26.397123567792363,75.87698792214472
-103.98840004450184,26.66990452063706,9.571924190012947,Jio,A_v2,Shri Shanta Uthjam,26.396915501015364,75.8769762192133
-104.21642650716913,27.550743209086157,9.500457337119242,Jio,A_v3,Shri Shanta Uthjam,26.39737936175278,75.87666304779269
-105.05023076181858,27.235291781952824,9.517594114433017,Jio,A_v4,Shri Shanta Uthjam,26.397328885578542,75.8769408726524
-63.829631026867716,17.44189984170053,7.854501752224335,Airtel,B_v1,Shri Shanta Sthanam,26.39673374528242,75.876130955864
-66.11594297160099,16.20097299006945,7.859748990811995,Airtel,B_v2,Shri Shanta Sthanam,26.396550071941498,75.87616572856284
-65.69675161256195,17.056275479613873,7.791750527134424,Airtel,B_v3,Shri Shanta Sthanam,26.39696975205128,75.87657888155776
-65.46846806857612,16.09322352281675,7.842492236041735,Airtel,B_v4,Shri Shanta Sthanam,26.397086139688934,75.87636165317089
-56.013429917755964,14.659575199479749,2.062835989416708,Vodafone Idea (Vi),C_v1,Shri Shanta Lok,26.398461530641733,75.87589003457197
-58.780474465006975,13.884406807163868,2.1085745901489754,Vodafone Idea (Vi),C_v2,Shri Shanta Lok,26.39832719102883,75.87595979827098
-56.796484232967,14.679292601889049,2.035488962088171,Vodafone Idea (Vi),C_v3,Shri Shanta Lok,26.398073278501627,75.87570008238188
-58.19346915998255,14.612533045114905,2.088418247128356,Vodafone Idea (Vi),C_v4,Shri Shanta Lok,26.398561888008818,75.87579712287155
-62.575431950673575,25.77291074385836,2.6004083357154624,BSNL,D_v1,Shri Shanta Teertham,26.3974749424039,75.87551516453847
-61.477250937564065,25.271506570101653,2.5555202321057293,BSNL,D_v2,Shri Shanta Teertham,26.397530873404683,75.87587408215984
-63.27634122848965,26.306270529967307,2.553240549668916,BSNL,D_v3,Shri Shanta Teertham,26.397059342631906,75.87554531459658
-62.83977703858469,25.1057894695401,2.601356301914759,BSNL,D_v4,Shri Shanta Teertham,26.397201953865984,75.87559035121238
-98.16809593815852,30.44366205350949,9.304243062478951,Jio,A_v1,Guest House,26.40152020842308,75.87805794326219
-97.23282467891872,28.856847312124383,9.359686744213116,Jio,A_v2,Guest House,26.401289843121482,75.8783373266389
-99.50606316805828,29.669030367908256,9.328052008149568,Jio,A_v3,Guest House,26.40125654894426,75.87844548456783
-99.24084425422068,28.977206984414828,9.327973822033684,Jio,A_v4,Guest House,26.4010909278842,75.87807608749402
-84.1673010531207,26.676502500386576,1.358745907555479,Airtel,B_v1,Nav Mandir,26.402539062579134,75.8776931784681
-85.16281846161533,28.138306310887177,1.3747730865568126,Airtel,B_v2,Nav Mandir,26.402475274660283,75.87810546965974
-83.0528852172678,28.196374469536966,1.3331197558051442,Airtel,B_v3,Nav Mandir,26.402717227677712,75.87815562399216
-84.19667356060239,28.14427887070603,1.3745899772602945,Airtel,B_v4,Nav Mandir,26.402271100257543,75.87789127936557
-77.47989027467243,15.838454981436552,9.544549459199095,Vodafone Idea (Vi),C_v1,Pragya Mandir,26.402396876923348,75.87711371603315
-76.04931768449993,16.217005434385484,9.54955477352563,Vodafone Idea (Vi),C_v2,Pragya Mandir,26.40251965134188,75.8773285297866
-75.56015612662581,16.39424778015253,9.606785719669604,Vodafone Idea (Vi),C_v3,Pragya Mandir,26.4024682617782,75.87714540173185
-75.87689008423666,17.24912646285541,9.561741824145782,Vodafone Idea (Vi),C_v4,Pragya Mandir,26.402224553343856,75.87723066575933
-73.30196670090659,28.984128956222563,5.985041393041231,BSNL,D_v1,Banasthali Book Centre,26.40258463338697,75.8763872307926
-70.72521183065025,28.76174862812053,6.005350637403528,BSNL,D_v2,Banasthali Book Centre,26.40270825727318,75.87610608483888
-70.87032526549463,28.79040966099226,6.032233461916406,BSNL,D_v3,Banasthali Book Centre,26.40249225960699,75.87596750412094
-70.39316062101118,28.184028272494,6.0157746416407685,BSNL,D_v4,Banasthali Book Centre,26.40252367050496,75.87615310876124
-75.32581054585673,30.263106167556884,1.5711869626728203,Jio,A_v1,New Market,26.401298486886745,75.87562312352212
-73.62630487220612,30.19387591914791,1.5361129755396017,Jio,A_v2,New Market,26.401345570264052,75.87534801659694
-74.19176072838576,30.584446362047135,1.5375123681781604,Jio,A_v3,New Market,26.400886418512084,75.87537037951029
-76.13337268600519,30.399537130308904,1.5761216146595165,Jio,A_v4,New Market,26.40105694992035,75.87531017035867
-64.02964087187974,27.22287272564496,0.6831587333451994,Airtel,B_v1,Gaushala,26.405007653229475,75.87805192029265
-63.73185724594586,26.857928556604264,0.647108973235779,Airtel,B_v2,Gaushala,26.405339163014403,75.87838806606557
-65.81626751015453,27.188544379535113,0.6654879826251033,Airtel,B_v3,Gaushala,26.405024844679485,75.87800535232621
-64.72087173439617,28.219522903110246,0.7333838944473783,Airtel,B_v4,Gaushala,26.40517519972356,75.87812594208017
-105.78608122545249,12.26949314345155,2.62534196088334,Vodafone Idea (Vi),C_v1,Utkarsh Mandir,26.40487286072458,75.87627236290072
-106.16190627299322,12.096451919142588,2.6721821468978035,Vodafone Idea (Vi),C_v2,Utkarsh Mandir,26.405412856805725,75.87657692561686
-105.35291645071028,11.906276850723964,2.6870930378958557,Vodafone Idea (Vi),C_v3,Utkarsh Mandir,26.404871966061947,75.87619012879144
-106.8857370031012,12.183741110439879,2.6895323903526567,Vodafone Idea (Vi),C_v4,Utkarsh Mandir,26.404916063779982,75.87629342294981
-81.89367976532988,18.038986848936084,0.052941643492205724,BSNL,D_v1,Shiksha Mandir,26.405343944816266,75.87560063293586
-84.00747340747229,18.28636746169041,0.02893048198982353,BSNL,D_v2,Shiksha Mandir,26.405215212186643,75.87580125400069
-82.85254171155448,17.482324058619366,0.03415524406566385,BSNL,D_v3,Shiksha Mandir,26.405326844952132,75.87581022783718
-85.65422403228679,18.893499697572945,0.09803315675985225,BSNL,D_v4,Shiksha Mandir,26.405336055063657,75.87566990896333
-87.01923523494952,14.891832379658274,2.4053992684129843,Jio,A_v1,Vigyan Mandir,26.40458285218455,75.87383519087777
-89.72638850185842,16.143234971809356,2.416959261650158,Jio,A_v2,Vigyan Mandir,26.40469026365579,75.87390655890975
-89.82843846676667,15.124294951329931,2.4359063499259874,Jio,A_v3,Vigyan Mandir,26.404486151621054,75.87367424666118
-89.61333115813959,15.19625488318924,2.458557859601206,Jio,A_v4,Vigyan Mandir,26.40453078919315,75.87362976034971
-97.66277546596302,23.64479242561364,7.140528085508266,Airtel,B_v1,Judo Centre,26.400481448750625,75.87278002429277
-99.06621746227519,23.204982707746332,7.133189950840656,Airtel,B_v2,Judo Centre,26.400429770677807,75.87265848662116
-97.98904843794693,22.971316458611835,7.12993578273222,Airtel,B_v3,Judo Centre,26.40063564322094,75.87247763610355
-97.06871241968761,23.317654052864647,7.184665454348637,Airtel,B_v4,Judo Centre,26.400319245156844,75.87225025622276
-82.35478722290944,15.367993448629877,3.5672163181880245,Vodafone Idea (Vi),C_v1,Shri Shanta Gram,26.400706857225355,75.87199131568828
-85.18892653392805,15.53617299333802,3.564496292004756,Vodafone Idea (Vi),C_v2,Shri Shanta Gram,26.4007531241644,75.87152338007336
-84.04451441006086,15.65296628927637,3.614714330963601,Vodafone Idea (Vi),C_v3,Shri Shanta Gram,26.400658266523426,75.87185082805519
-84.44241136281657,16.911962354846864,3.5533444861871084,Vodafone Idea (Vi),C_v4,Shri Shanta Gram,26.400252275118465,75.87166037641262
-93.90436572913823,27.465498972468467,2.6554515552750213,BSNL,D_v1,Shri Shanta Kulum,26.40091785540844,75.87173659282014
-96.57322368744771,27.825540095601337,2.6716700265439313,BSNL,D_v2,Shri Shanta Kulum,26.400856339579672,75.87222776732479
-96.61306746784159,28.522517015736394,2.663221423787558,BSNL,D_v3,Shri Shanta Kulum,26.400883903289312,75.87229767179177
-94.309084363423,27.43379335236386,2.61527140752599,BSNL,D_v4,Shri Shanta Kulum,26.401046866497826,75.8721796122247
-93.24605294422174,17.884156701872882,7.500512001737856,Jio,A_v1,Shri Shanta Alay,26.401487737540965,75.87044272072941
-95.85093747478591,18.94433351161743,7.474231508748386,Jio,A_v2,Shri Shanta Alay,26.401795819958057,75.87016169081248
-95.96282520143328,19.356193327841385,7.547311270749359,Jio,A_v3,Shri Shanta Alay,26.40185251715841,75.8701380639859
-93.30242179577031,19.33229973134874,7.557916222245252,Jio,A_v4,Shri Shanta Alay,26.40177703809687,75.87019488817273
-79.57146462802089,20.902547646689328,8.01747487612838,Airtel,B_v1,Shri Shanta Nikunj,26.402694851662574,75.87151987568193
-81.57012608695064,20.360744803393658,7.985538085181452,Airtel,B_v2,Shri Shanta Nikunj,26.40215670689324,75.87156989387684
-80.930004611966,20.055897283281876,7.985721430988586,Airtel,B_v3,Shri Shanta Nikunj,26.402631072755543,75.87178456986948
-81.59270775283875,21.358267370136343,7.926553244180238,Airtel,B_v4,Shri Shanta Nikunj,26.402391915071664,75.87179285973578
-108.75157499597663,13.554710196137634,5.99293939521959,Vodafone Idea (Vi),C_v1,Shri Shanta Vishwa Needam,26.40239610335219,75.87134752348216
-109.47259076681154,14.578586070575957,5.936228745457256,Vodafone Idea (Vi),C_v2,Shri Shanta Vishwa Needam,26.402786781918294,75.87093944109864
-109.34207460336282,14.30879091422345,5.9296012269765646,Vodafone Idea (Vi),C_v3,Shri Shanta Vishwa Needam,26.402825935833306,75.87110528110156
-108.79648873100936,13.333006065599383,5.977775768935421,Vodafone Idea (Vi),C_v4,Shri Shanta Vishwa Needam,26.40235279854455,75.87083576022978
-81.11694039623755,28.765647323087226,8.118855919455747,BSNL,D_v1,Mukteshwari Canteen,26.403035683396364,75.87080752762321
-81.29713691448242,28.887180066110677,8.185615901162073,BSNL,D_v2,Mukteshwari Canteen,26.40323746064935,75.8711170578674
-79.3047090812958,27.589121788031004,8.173464647752361,BSNL,D_v3,Mukteshwari Canteen,26.40347261422558,75.87086894303177
-80.3363650381094,28.92887431136534,8.152085075158462,BSNL,D_v4,Mukteshwari Canteen,26.40318863257853,75.87054931973276
-58.32529552413212,15.048155431389121,2.38409240950444,Jio,A_v1,Horse Riding Ground,26.405458347052477,75.87328289941938
-59.520947802859205,13.482195530392254,2.426160473342881,Jio,A_v2,Horse Riding Ground,26.405989177785546,75.87343241908452
-58.81838724928635,14.907877324041324,2.3583526241111272,Jio,A_v3,Horse Riding Ground,26.405458314012957,75.87375611552956
-59.57968973459329,14.728162475663048,2.385591931051808,Jio,A_v4,Horse Riding Ground,26.405719473992377,75.87378911270855
-76.91073626382163,12.612031905548834,9.148224410773468,Airtel,B_v1,Jeev Mandir,26.405159499107075,75.87318291405725
-76.70655241922785,11.906984292959388,9.152397681785953,Airtel,B_v2,Jeev Mandir,26.404967177105167,75.87327968987002
-79.38535444769805,12.699513811988478,9.152344126336434,Airtel,B_v3,Jeev Mandir,26.40471275363546,75.87340097339703
-79.70159862050632,13.297296131358546,9.108240531393367,Airtel,B_v4,Jeev Mandir,26.40473313523287,75.87280924174034
-71.03829799344197,16.112916189860332,6.6906071418043425,Vodafone Idea (Vi),C_v1,Central Library,26.4041734014552,75.87239703268465
-68.16333960465312,16.24061261179411,6.758392985284556,Vodafone Idea (Vi),C_v2,Central Library,26.404353331667537,75.87196052581542
-70.48711465084767,15.134790242326103,6.751951354430467,Vodafone Idea (Vi),C_v3,Central Library,26.40428339486566,75.87198092602087
-69.02850530278145,14.843181227576004,6.724155473890025,Vodafone Idea (Vi),C_v4,Central Library,26.40423928569019,75.87211083030323
-95.39543896111387,18.16771065148282,0.8298580006536433,BSNL,D_v1,Surya Mandir,26.40483587523887,75.87143845334786
-96.84704272888244,18.058380175815405,0.8544598587582359,BSNL,D_v2,Surya Mandir,26.404990184166248,75.87145858973126
-94.87123261928978,18.41120063076645,0.8081945359068416,BSNL,D_v3,Surya Mandir,26.404766217435434,75.87115211041542
-95.72446241537035,18.73819175828207,0.795913868149369,BSNL,D_v4,Surya Mandir,26.40484114940709,75.87119961099195
-73.41940112467645,24.671741305730798,9.847980201285678,Jio,A_v1,Shakuntalam Cricket Ground,26.40584404607824,75.87060914425714
-73.1599262051536,23.518023341821024,9.843892382918542,Jio,A_v2,Shakuntalam Cricket Ground,26.405843552664674,75.87070412060429
-73.75525127607193,23.592882882273745,9.81654789134727,Jio,A_v3,Shakuntalam Cricket Ground,26.40619987883605,75.87118247239583
-74.23432687840517,23.07969960853034,9.81024013212117,Jio,A_v4,Shakuntalam Cricket Ground,26.40633714749922,75.8711332969078
